"Kapsulki nie rozpuszczaja sie w zmywarce. Proba wrzucenia kapsulki do cieplej wody z kranu i mieszanie w celu sprawdzenia czy tylko zmywarka ma problem daje ten sam efekt co w zmwarce , kapsulka nie rozpuszcza sie (zolty srodek to w ogole jakas odporna na wode su stancja). Zalanie kapsulki wrzatkiem z czajnika daje ten sam efekt.",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Dziadostwo rozpuszcza się do połowy,1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Po myciu na naczyniach pozostaje chemiczny zapach.,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
ładnie myje naczynia bez zacieków,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"tabelki nie rozpuszczają się, słabo to wygląda, lepiej dołożyć do markowych",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok.,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dają rady w zmywaniu choć wydaje mi się, iż lepsze są te tabletki Ludwik bez tej żółtej kulki w środku.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Spoko-dają rade jak inne,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Świetne!,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Faktycznie bardzo dobre kapsulki, rzadko kiedy pozostawiaja jakiś osad na naczyniach. Polska firma sprawdzą się super do tego bardzo atrakcyjna cena. polecam!",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobre i polskie tabletki do zmywarki, polecam",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Zakupiony przedmiot w pełni zgodny z opisem. Brak uwag.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobre tabletki, ładnie usuwają zabrudzenia.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
u mnie pozostaje osad..,3,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Nie widzę różnicy z markowymi zagranicznymi produktami nie ma potrzeby przepłacać,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Ładnie domywaja, nie zostawiają intensywnego zapachu, nie mam zastrzeżeń, dobra cena do ilości i jakości. Polecam",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Dobry polski produkt.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Jak za tą cenę to super myją. Czasami zdarzy się że zostaję biały osad ale bardzo rzadko.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"tabletki raz się rozpuszczają a w większości niestety nie.Pozostawiaja osad na talerzach , trzeba dodatkowo puszczać płukanie bo inaczej mikro resztki można zjeść z potrawa:( co mi się zdarzyło i zaczęłam pluc:(",2,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Zostawia biały nalot, żeby domyć brudniejsze garki potrzeba dwukrotnego umycia.",2,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Na szybkich programach nie zawsze się rozpusci,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
myją ok nie ma co pisać,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Spoko . Bez szału,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Myją dokładnie, rozpuszczają się całkowicie. Polecam",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobre tabletki do zmywarki,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Wg mnie najlepsze,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
polskie+,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Całkiem nieźle,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Stosuje od lat. W mojej zmywarce się sprawdzają. Godne polecenia,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Moim zdaniem spisują się lepiej niż Finish (ten zostawiał osady),5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super tabletki. Domywają naczynia lepiej niż dużo droższe zagraniczne produkty,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super produkt. Niczym nie ustępuje dwa razy droższym tabletkom.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super cena i niezła jakość produktu.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobry produkt, dobra cena",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
kiepskie,2,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobrze myją, nie czuć brzydkiego zapachu po wyłączeniu zmywarki",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
W niczym nie odbiegają jakością od zachodnich marek. Naczynia błyszczą tak samo...a może i lepiej. Wspierajmy polską gospodarkę.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"dobra cena za taką ilość ,naczynia czyste",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Czasem nie domywa lecz tanie są,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobre tabletki. Równie dobre jak te najdroższe. Jestem zadowolona. Polecam.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Cena bardzo niska, ale jakość mnie nie zadowoliła. Raczej nie powtórzę zakupu.",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Dobre. Polskie. Tanie.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobre kapsułki. W porównianiu do innych markowych ; nie pozostawia białych śladów na patelniach.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobrze domywają i mają przystępną cenę.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
bardzo dobra jakosc tabletek oraz mycia w korzystnej cenie,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Swietnie czysci,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletki są ok, najlepsza w nich to cena.",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super jakość.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Wszystko ok polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Te tabletki stosuję od lat. Ważne: nie wkładaj ich do zasobnika na tabletki, tylko wrzuć na spód zmywarki.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dla mnie rewelacja, nie pozostawia osadu,nie czuć chemii, garnki domyte i nie za miliony. Na stałe w moim koszyku. Polecam bardzo",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Są bardzo dobre,nie zostawiją smug,oceniam na piątkę z plusem,",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Tabletki bardzo dobre. Zwykle używam mycia eko i tu sprawdzaja się bardzo dobrze nawet z bardzo brudnymi naczyniami. Dorównują niemieckim promowanym markom. Warto kupić! Opakowanie przyszło niezniszczone a tabletki w środku są w całości.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Bardzo dobre kostki, nie zostawiają osadu ani smug, wszystko dobrze domywają w programie eko",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
dobra jakoś dobra cena polecam produkt,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super :),5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
To już kolejny nasz zakup tych tabletek i napewno nie ostatni.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Świetny produkt, cena w porównaniu z innymi znanymi producentami jest fenomenalna , a dodatkowo zawiera nabłyszczacz więc to kolejna oszczędność",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"W porządku, ale w mojej zmywarce zostaje na niektórych naczyniach proszek z tabletek",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobre,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Stawiam na polskie produkty ale folia na każdej tabletce do zmywarki - to już archaizm.,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Używamy tych tabletek od kilku lat i jesteśmy zadowoleni.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"zachęcona dobrymi opiniami jakoby daje rade ze zmywaniem naczyń i jest tak samo lepszy jak drogie kapsułki. niestety zawiodłam się, niestety nie domywa naczynia i są mętne po myciu szklanki już z lidla lepiej myją tabletki A szkoda bo to polska marka.",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Niestety po zmywaniu na naczyniach zostaje nierozpuszczony, drobny biały ""piasek "". Nie miało to miejsca nigdy wcześniej, przy użyciu innych tabletek do zmywarki.",2,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletki super domywają każdy brud. Nie zostawia smug. Tabletki są w folii ochronnej, którą trzeba zdjąć przed włożeniem do zmywarki.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Działają,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo ładnie myje. Naczynia czyste i błyszczące. Wzięłam te tabletki pierwszy raz żeby spróbować i przy nich zostanę,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobry produkt,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Niestety u mnie się nie sprawdziły. Nowa zmywarka, tryb eco, z finishem wszystko pięknie się domywa, a z ludwikiem zostają resztki jedzenia i nieładne ślady.",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletki ok , do tej pory najlepsze jakie uzywalam ☺",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
OK,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"W mojej zmywarce od Whirlpool-a, spisują się świetnie. I jeszcze ta cena :) Polecam!",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Tabletki nie domyślają naczyń!,1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
myją :),5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Naprawdę świetne. Śmiało mogę porównać do dużo droższych ,najbardziej znanych markowych produktów a za połowę ceny",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Polecam. Dobry produkt. Ekonomiczne opakowanie.,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
super,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
OK,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Dobre tabletki w konkurencyjnej cenie,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Polecam, dobrze domywają wszystkie zabrudzenia",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
dobry produkt działa jak trzeba,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
spełnia swoją roley,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
spełniają swoje zadanie w 100%,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Polskie tabletki w bardzo dobrej cenie. Świetnie myją ( bez dodatków ) w twardej wodzie, Zdecydowanie lepiej myją jak mega drogie ""Fujki"".",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Znakomite pod każdym względem, polski producent i o wiele wydajniejsze od innych zagranicznych marek.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"U mnie w zmywarce Bosch wypadły bardzo dobrze. Nie widzę różnicy między tym, a droższymi Fairy Platinium.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
super produkt,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Spoko aczkolwiek kuleczki wypadają że środka,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Chyba Ludwika nie trzeba reklamować. Polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Polska firma Świetna jakość Niska cena co więcej chcieć?,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
jest ok tabletki spełniają swoją rolę,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Wszystko o.k,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Tabletki spełniają moje wymagania,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
bardzo dobrze się sprawdzają,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo dobre bo polskie.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Po szybkim programie nie zawsze się rozpuszcza,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Wróciłem do tego produktu po ok roku i niestety jakość mycia tych tabletek jest dużo mniejsza, a szkoda....",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Spełnia swoją funkcję naczynia są do myte,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobry produkt w dobrej cenie, spełnienia moje oczekiwania.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"kupiłam sugerując się waszymi opiniami, wypróbowałam i potwierdzam b.dobry produkt.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
U mnie się nie sprawdzają. Przy każdym myciu znajduje niedomyte naczynia.,2,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"tabletki mają zdejmowalną folię, kiepsko się rozpuszczają w krótkich programach",3,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Działają super! Polecam. Kupię z pewnością jeszcze nie jeden raz.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
W dalszym ciągu produkt wysokiej jakości.Polecam.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Bardzo fajnie zmywa.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Niestety nie podołał w programie na 1h ani na 1.5h,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
polecam!!,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Kupuję te tabletki od kilku lat. Skutecznie myją, nie zostawiając przykrego chemicznego zapachu.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Nie widać różnicy w porównaniu z droższą konkurencją,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
takie sobie tabletki.... jak te lidlowe zwykle. bez szalu,3,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Super,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Od lat w naszym domu, dobra jakość.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Używam od lat, polskie i skuteczne.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Super, jak w opisie !",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletka rozpuszcza się w całości. Nie pozostawia piany, ani zapachu. Polecam.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
niestety cena robi swoje przy krótkim cyklu 80% naczyń pozostało brudne zostanę przy innych środka bo mycie powtórne = większy koszt,1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Najlepsze.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
zostaje osad i trzeba przemyć pod wodą żeby był odpowiedni efekt .,3,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Są najlepsze,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
OK,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobre, w rozsądniej cenie.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Spełniają swoją rolę. Polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Świetny produkt.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Zamawiam kolejny raz te tabletki i jestem z nich bardzo zadowolona. W niczym nie ustępują tym bardziej reklamowanym i znacznie droższym!,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Myje i nie widzę różnicy?,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Kupuję od lat. Sprawdzają się.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"cena/jakość, wydajność, skuteczność",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
zdecydowanie polecam,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Wszystko ok, w paczce były 122 sztuki :-)",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Najlepsze tabletki, nie zmywają wzorów, a działają rewelacyjnie, polecam.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Zawsze kupuję są super.,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Bardzo słabe jakościowo tabletki, nie domywają. Nie polecam.",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"W tej cenie bardzo dobre, ale nadal gorsze niż Fairy",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Myją, rozpuszczają się do końca, bo nie są w folii, tak jak produkty innych marek, które czasem nie zdążyły się rozpuścić.",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletki dają radę naczynia czyste, polecam",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Bez zastrzeżeń, szkoda przepłacać za wysoko markowe środki",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Tabletki nie rozpuszczają się zostawiając osad na naczyniach. Naczynia trzeba domywać ręcznie, pierwszy i ostatni raz kupiłam te tabletki!!!",1,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Czy ludwik czy inne marki wszystko na jedno kopyto. Nie widzę różnicy w myciu ale za to cena bardzo dobra,4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Jest ok,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Nie myje super, ale też nie śmierdzi straszna chemią. Najlepiej myć na zmianę z jakimiś lepszymi kapsułkami",4,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"super produkt w dobrej cenie, bardzo polecam",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Dobry,5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Super tabletki nie odbiegające jakością od ""firmowych"" no i Polska firma wspieramy naszych przedsiębiorców",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
"Dobre. Nie mam za bardzo porównania, bo tylko dwa rodzaje tabletek kupuję. Generalnie zmywają :)",5,Tabletki do zmywarki all in one (wszystko w jednym) Ludwik 120 szt.
Towar zgodny z opisem lecz nie obszyte końcówki i szybko się pruje,2,Wkład do mopa płaski Vileda Ultramax 35 cm
ok.polecam,4,Wkład do mopa płaski Vileda Ultramax 35 cm
super orginalny produkt,4,Wkład do mopa płaski Vileda Ultramax 35 cm
"Raczej nie jest to oryginał, jakość dużo gorsza",3,Wkład do mopa płaski Vileda Ultramax 35 cm
Produkt zgodny z opisem.,4,Wkład do mopa płaski Vileda Ultramax 35 cm
Nie wszystkie zatrzaski dobrze trzymają.,2,Wkład do mopa płaski Vileda Ultramax 35 cm
"cos na psy zeszlo, odpina sie, roluje",1,Wkład do mopa płaski Vileda Ultramax 35 cm
"Takie dobre, że same sprzątają, polecam.",4,Wkład do mopa płaski Vileda Ultramax 35 cm
szybko się przeciera mikrofibra,3,Wkład do mopa płaski Vileda Ultramax 35 cm
Na razie ok.Mogę polecić,4,Wkład do mopa płaski Vileda Ultramax 35 cm
Niestety wkład wypina się,1,Wkład do mopa płaski Vileda Ultramax 35 cm
"Moc velká nespokojenost s dodaným zbožím, dodnes mě nebyly vráceny peníze.",1,Wkład do mopa płaski Vileda Ultramax 35 cm
nefunkční zboží,1,Wkład do mopa płaski Vileda Ultramax 35 cm
Konstrukcja wirówki źle zrobiona. Woda przedostaje się pod czerwony element i wydostaje się poza wiadro. W efekcie na podłodze tworzy się kałuża. Można z tym żyć bo w sumie mamy w ręce mopa :) ale tak nie powinno być.,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Trochę zawiodłam się na wykonaniu - kij od mopa w częściach do złożenia, nie da się docisnąć, więc wygina się na wszystkie strony. Poza tym ok",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Mop okey. Jedynie umieszczenie mopa w części obrotowej czasami trwa chwilę, wymaga dopasowania. Uważam jednak , że cena za te zestawy Viledy są trochę wygórowane. Miałam już 4 zestawy. Generalnie służą półtora roku. Mechanizm obrotowy siada po takim czasie.",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"w opisie napisane jest że jest to wersja xl, a tak naprawdę jest to zwykła niepowiększona wersja mopa. opis wprowadza w błąd",1,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Trzeba ręcznie jeszcze wycisnąć mop jeżeli używamy do podłogi drewnianej,4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Kijek do mopa gorszy od zwykłych marketówek, mop nie wyciska dokładnie wody przez co trzeba dodatkowo wykręcać, niby dobra firma a jednak gorsza niż nie jeden ""no name"" nie polecam",1,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Mop płaski super, bardzo ładnie myje i ściąga wodę, niestety żeby pożądnie wycisnąć nadmiar wody trzeba użyć rąk, sam mechanizm obrotowy nie wyciska wystarczająco wody z nakładki.",3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
kij już się złamał,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Jest ok, aczkolwiek opcja odsączania wody nie jest tak dobra jak w moim wcześniejszym mopie obrotowym. Kij bez potrzeby jest dzielony na 3 części raczej solidniejszy bylby jako całość bez potrzeby składania. Dużo nie różni sie od tego z biedronki za 39.99 więc cena jak dla mnie troche zawyżona. Można polecić, ale bez szału.",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
kij już się złamał,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Jest ok, aczkolwiek opcja odsączania wody nie jest tak dobra jak w moim wcześniejszym mopie obrotowym. Kij bez potrzeby jest dzielony na 3 części raczej solidniejszy bylby jako całość bez potrzeby składania. Dużo nie różni sie od tego z biedronki za 39.99 więc cena jak dla mnie troche zawyżona. Można polecić, ale bez szału.",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Niestety kij nie jest teleskopowy, tak jak w starszej wersji. Poza tym mocowanie mopa wydaję się słabsze niż w mopie, który posiadam od kilku lat. Ogólnie Vileda obniża jakość produktów...",3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Podczas odwirowywania mopa część wody ( wcale niemało) ląduje poza wiadrem.,4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"System obrotowy wygląda dobrze, ale przy używaniu na co dzień jest kiepski. Ciężko trafić w otwór mopem, a jak już wejdzie to miota nim jak szatan a plastik tłucze o plastik. Końcówka obrotowa kija według mnie za mała, bardzo niewygodnie się jej używa. Nie kupiłbym drugi raz.",2,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
w ofercie jest zdjęcie mopa z kijem niestety przychodzi do nas w pudełku w 3 czesciach odradzam go używać szybko się psuje,1,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Przy wirowaniu woda kapie na podłoge,2,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Drazek nie jest teleskopowy.,1,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
kij od mopa złamał się po dwóch użyciach,4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
jestem zawiedziona mopem. Niestety nie jest odpowiedni do mojej podłogi jest po prostu za słabo odwirowany i zostawia okropne smugi . Płyn ten sam którego używam cały czas więc nie wina płynu co mogło by się nasuwać.,2,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Nazwa turbo sugerowała, że mop jest z wiaderkiem obrotowym. Niestety opis produktu był już inny i otrzymałam mop bez turbo. Tak więc w tym momencie przepłaciłem",3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Trudności z wyciskaniem.,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Generalnie produkt jest w porządku. W końcu to Vileda, jest tylko mały szkopuł - słabo rozwiązano końcówkę kija, której trzymanie podczas odwirowywania mopa jest uciążliwe (mała powierzchnia styku z dłonią)",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"jakościowo dobrze zaprojektowany i wykonany, dostosować go można do indywidualnych potrzeb (np. długość kija),",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Mop wcale nie wyciska. Nie wiem co jest z nim grane. Próbowałam na wszystkie sposoby. Nie polecam. Duża kasa a efektu brak.,1,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"Ocena niewysoka, choć to mój drugi zakup tego modelu. Jego największą wadą jest słaba trwałość teleskopowego kija. Ukręca się po dwuletnim, niezbyt intensywnym użytkowaniu mopa, a producent nie oferuje tej części osobno, ani samego kija, ani w komplecie z rozkładanym 'stopą'.",3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Bez rewelacji. Myślałem że będzie lepiej wyciskał wodę,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
"ok, ale troszke maly",4,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
Troszkę jestem zawiedziona z tego mopa bo słabo wyciska wodę ten wyciskacz ...muszę ręcznie dociskać -niestety...,3,Wiadro i mop płaski Vileda Ultramax Turbo 35 cm
